lower_limit,upper_limit,current_velocity,Violation_Status
-0.23966083667546728,0.2603391633245327,0.0,True
-0.24225304801885203,0.25774695198114794,0.0,True
-0.23223340374764995,0.26776659625235005,0.0,True
-0.2619988935961356,0.2380011064038644,0.0,True
-0.25256569230914366,0.24743430769085634,0.0,True
-0.24016986426929895,0.2598301357307011,0.0,True
-0.24703123867578117,0.2529687613242188,0.0,True
-0.2566791678244766,0.2433208321755234,0.0,True
-0.24017441990179275,0.2598255800982073,0.0,True
-0.22617334435255904,0.27382665564744096,0.0,True
-0.25526801295690127,0.2447319870430987,0.22433765478950715,True
-0.2528310784403678,0.24716892155963222,0.22657151142966286,True
-0.16719522559575464,0.3328047744042454,0.3050710432038916,True
-0.039591207908727916,0.46040879209127206,0.4220413927503327,True
0.130644439798484,0.6306444397984841,0.5889777731318173,True
0.3289289804156247,0.8289289804156247,0.6232440817013021,True
0.3746108707909548,0.8746108707909548,0.627050905899246,True
0.35540133272173713,0.8554013327217371,0.6254501110601445,True
0.3252333126635152,0.8252333126635152,0.622936109388626,True
0.3000243908601574,0.8000243908601574,0.620835365905013,True
0.3023198843214725,0.8023198843214725,0.6210266570267895,True
0.30610285642238233,0.8061028564223823,0.3347609517205171,True
0.064508802728662,0.564508802728662,0.5228421360619953,True
0.21939506996439445,0.7193950699643945,0.6141162558303663,True
0.28491706098220315,0.7849170609822032,0.6195764217485169,True
0.3229947247416972,0.8229947247416972,0.6227495603951414,True
0.28497378679454977,0.7849737867945498,0.6195811488995456,True
0.3063692723631155,0.8063692723631155,0.5640923180907789,True
0.2895080390994834,0.7895080390994834,0.49979501629145157,True
0.2376537099911888,0.7376537099911888,0.3751024733274592,True
0.1298233724588428,0.6298233724588428,0.2964900391255094,True
0.03747572443443459,0.5374757244344346,0.20414239110110122,True
-0.06251508913980647,0.43748491086019353,0.14582830362006452,True
-0.09241169001922378,0.4075883099807762,0.13586276999359206,True
-0.1330765768579557,0.3669234231420443,0.09173085578551107,True
-0.15748628563392614,0.34251371436607386,0.11417123812202462,True
-0.14937686760802488,0.3506231323919751,0.058437188731995854,True
-0.18635799628838434,0.31364200371161566,0.052273667285269276,True
-0.19848334178689808,0.3015166582131019,0.02512638818442516,True
