lower_limit,upper_limit,current_velocity,Violation_Status
0.5267403199901195,0.7267403199901195,0.62144214,True
0.5302364111484563,0.7302364111484563,0.62159526,True
0.5337973912725614,0.7337973912725614,0.6218633,True
0.5122772116981866,0.7122772116981866,0.62203145,True
0.5292065326716173,0.7292065326716173,0.6221503,True
0.5154725258495954,0.7154725258495953,0.6221405,True
0.5306632552032252,0.7306632552032252,0.6222038,True
0.271693116859015,0.47169311685901494,0.29413309014745814,True
0.16736385229532794,0.367363852295328,0.2914594952968032,True
0.1778360820454513,0.37783608204545127,0.28743629256820186,True
0.16834401021656478,0.3683440102165648,0.2845709411010905,True
0.18422519511482385,0.3842251951148239,0.28229979218147266,True
0.16466764945839993,0.3646676494583999,0.28003946744095465,True
0.4836030273312769,0.6836030273312769,0.6233898,True
0.49134459312949375,0.6913445931294937,0.6235818,True
0.49920924421389945,0.6992092442138994,0.6238941,True
0.5179601967975969,0.7179601967975968,0.623751,True
0.4969201407084163,0.6969201407084162,0.6235771,True
0.48534113033065407,0.685341130330654,0.62369937,True
0.5099863889352988,0.7099863889352988,0.6241652,True
0.4912867678995987,0.6912867678995986,0.6244941,True
0.5125238563040228,0.7125238563040227,0.6244277,True
0.5130058672225426,0.7130058672225426,0.62411517,True
0.5043801701119581,0.7043801701119581,0.6239256,True
0.4814578980146905,0.6814578980146905,0.6240554,True
0.5082143436456393,0.7082143436456393,0.62481797,True
0.5070169870821085,0.7070169870821085,0.6251065,True
0.49591153323469006,0.69591153323469,0.6256411,True
0.4948678039854413,0.6948678039854412,0.6258225,True
0.49485866947729196,0.6948586694772919,0.6263234,True
0.49404276995594654,0.6940427699559465,0.6266797,True
0.4918026245086323,0.6918026245086323,0.62663734,True
0.49187927029734524,0.6918792702973452,0.6274114,True
0.4756545072603259,0.6756545072603258,0.6264459,True
0.47269774830456,0.67269774830456,0.6268078,True
0.47985094474902357,0.6798509447490235,0.62668526,True
0.46828858577364796,0.6682885857736479,0.6286728,True
0.4973716420368498,0.6973716420368498,0.6282644,True
0.48345781295896084,0.6834578129589608,0.62940526,True
0.48905525187423493,0.6890552518742349,0.6290312,True
0.469998233178079,0.6699982331780789,0.6277417,True
0.46517984654043687,0.6651798465404368,0.62735885,True
-0.01377250645328372,0.1862274935467163,0.08592971533576513,True
-0.014316053632257533,0.1856839463677425,0.08532138485989671,True
-0.017235035665409515,0.1827649643345905,0.08428349505837761,True
-0.024917958740539356,0.17508204125946064,0.08360309337292454,True
-0.03211320412906907,0.16788679587093094,0.08276162071298554,True
-0.028178852424474057,0.17182114757552597,0.08192833263455923,True
-0.029580335277979222,0.1704196647220208,0.08093906389468197,True
-0.021335768632509716,0.1786642313674903,0.08028759277301674,True
-0.04190634483301345,0.15809365516698656,0.07931877756171314,True
-0.03977510184000898,0.16022489815999102,0.0786801574462706,True
-0.03913934697288218,0.16086065302711783,0.0777308816591231,True
-0.00890772751463341,0.1910922724853666,0.07694912097990758,True
-0.03629964785408463,0.16370035214591538,0.07633010807355406,True
-0.04222807986803552,0.1577719201319645,0.07540906099031401,True
-0.047451392065522464,0.15254860793447755,0.07465065938329335,True
-0.0278438877964427,0.1721561122035573,0.0740500266145706,True
-0.04324689477029365,0.15675310522970637,0.07315640584464435,True
-0.026002348372342,0.173997651627658,0.07256750779590058,True
-0.034641111172223654,0.16535888882777636,0.07169177064268663,True
-0.04409419140699933,0.15590580859300068,0.07111455454972852,True
-0.03098772065731506,0.16901227934268495,0.07025618729816212,True
-0.051051931061736215,0.1489480689382638,0.06969058246314944,True
-0.03930261321198003,0.16069738678801998,0.06884941286934666,True
-0.04727179237014846,0.15272820762985156,0.06829501520457076,True
-0.03462807594557339,0.16537192405442663,0.06760775694530766,True
-0.03556962336178765,0.16443037663821236,0.06692677043354318,True
-0.0486852252960671,0.1513147747039329,0.06611855248081389,True
-0.040322445223784496,0.1596775547762155,0.06558605135483642,True
-0.036074526030360946,0.16392547396963908,0.06505744815274105,True
-0.06449475298768588,0.13550524701231415,0.0,True
